token,occurrences,expected_result,is_interesting
hehehehe,43447,,
tersumbat,43436,,
melemahkan,43431,,
jangankan,43427,,
perencana,43412,,
bersenang-senang,43409,,
gitaris,43409,,
sundul,43408,,
dea,43404,,
keikutsertaan,43399,,
banteng,43391,,
disfungsi,43391,,
woo,43382,,
upper,43375,,
meriam,43372,,
taufiq,43369,,
penjualannya,43367,,
faktur,43366,,
berlimpah,43364,,
lihatlah,43358,,
swing,43338,,
disebar,43337,,
mempercantik,43336,,
maniac,43332,,
kepekaan,43331,,
camping,43330,,
amplop,43320,,
dpo,43320,,
ipm,43320,,
kepariwisataan,43317,,
inul,43311,,
crown,43307,,
laen,43306,,
modis,43303,,
ibm,43301,,
akustik,43295,,
michelle,43294,,
epidemiologi,43293,,
pemukulan,43293,,
hasil-hasil,43282,,
berlatar,43280,,
kewalahan,43270,,
sebastian,43266,,
ati,43264,,
cos,43262,,
pepatah,43258,,
kiamat,43253,,
kpud,43251,,
landak,43251,,
mid,43248,,
replika,43248,,
scorpio,43244,,
voting,43240,,
assistant,43233,,
genetika,43221,,
simpulan,43219,,
ke-19,43218,,
tok,43218,,
diadopsi,43215,,
kuadrat,43214,,
penggiat,43212,,
menyedot,43208,,
gantungan,43204,,
keringanan,43194,,
sakitnya,43194,,
sekitaran,43194,,
tanggapi,43194,,
nabire,43193,,
orbit,43192,,
ispa,43177,,
normalitas,43177,,
fadeout,43170,,
menopause,43164,,
tanahnya,43162,,
edan,43160,,
dos,43153,,
penyebar,43151,,
rias,43148,,
kemiringan,43142,,
dinyanyikan,43137,,
paguyuban,43135,,
cempaka,43131,,
bersertifikat,43129,,
silent,43127,,
kewajibannya,43114,,
dekatnya,43111,,
eksportir,43104,,
parkiran,43090,,
genjot,43088,,
juragan,43082,,
rachel,43070,,
travelio,43069,,
ketuban,43057,,
almond,43056,,
sulung,43056,,
katalis,43055,,
ldr,43054,,
runtuh,43051,,
menhan,43045,,
komposit,43031,,
backpacker,43025,,
mary,43021,,
boston,43016,,
sb,43013,,
span,43009,,
mukti,42999,,
konsepnya,42997,,
angle,42987,,
dipertanggungjawabkan,42987,,
selenggarakan,42982,,
runner-up,42979,,
kacang-kacangan,42970,,
zip,42970,,
darahnya,42969,,
keaktifan,42968,,
puti,42965,,
pengukuhan,42964,,
ro,42955,,
kronologis,42952,,
showroom,42952,,
kunker,42946,,
lama-lama,42940,,
hip,42938,,
menjauhi,42937,,
ansor,42932,,
penayangan,42932,,
handoko,42924,,
onsu,42918,,
audiens,42916,,
berurutan,42916,,
supriyanto,42911,,
gross,42909,,
prasetya,42909,,
bodong,42906,,
darul,42900,,
promosikan,42897,,
inilahcom,42896,,
spotify,42896,,
komersil,42895,,
lanjuti,42891,,
fuad,42888,,
flower,42886,,
scanner,42881,,
sepertiga,42866,,
disembuhkan,42861,,
selidiki,42861,,
jihad,42851,,
kirana,42850,,
proklamasi,42849,,
lam,42835,,
sold,42830,,
beradu,42820,,
penalaran,42820,,
wm,42819,,
dibuatnya,42815,,
penyalur,42815,,
arahkan,42808,,
marsudi,42805,,
majikan,42804,,
relative,42793,,
angela,42781,,
ovo,42780,,
doktrin,42776,,
perintahkan,42775,,
rgb,42771,,
mamalia,42765,,
ke-7,42763,,
dompu,42742,,
ing,42742,,
distance,42741,,
jembrana,42736,,
qr,42733,,
cacar,42732,,
gunting,42731,,
football5star,42728,,
rob,42723,,
mengemban,42719,,
adm,42706,,
astronomi,42703,,
buntut,42703,,
ability,42700,,
memaafkan,42695,,
cemara,42693,,
nyonya,42681,,
koi,42675,,
meteor,42673,,
cakep,42672,,
diterjang,42669,,
bajaj,42651,,
pulo,42645,,
dijk,42642,,
yoghurt,42636,,
pelalawan,42627,,
mantep,42623,,
penerjemahan,42623,,
yusril,42612,,
pengambil,42605,,
ditransfer,42602,,
advertising,42574,,
kpa,42569,,
pengemis,42567,,
mor,42564,,
konektor,42554,,
siku,42554,,
letter,42549,,
naikkan,42549,,
smu,42546,,
andik,42545,,
fluktuasi,42537,,
pemutih,42527,,
receiver,42527,,
ngeliat,42525,,
rantau,42519,,
spasial,42510,,
gemini,42502,,
satreskrim,42495,,
elastisitas,42494,,
banggai,42483,,
padamu,42480,,
sejarahnya,42478,,
jim,42476,,
dondokambey,42474,,
misa,42464,,
abaikan,42459,,
sticker,42458,,
r25,42449,,
kt,42437,,
moto2,42433,,
berlangsungnya,42424,,
jaka,42424,,
titan,42418,,
pelelangan,42417,,
pembela,42415,,
tana,42405,,
sentosa,42404,,
rei,42403,,
dihabiskan,42399,,
dedikasi,42394,,
res,42394,,
toto,42394,,
unique,42385,,
gurunya,42381,,
dipercepat,42380,,
icardi,42374,,
tagline,42374,,
started,42365,,
banting,42364,,
berkeliaran,42363,,
ferguson,42357,,
prince,42353,,
memantapkan,42342,,
setingkat,42330,,
berbadan,42322,,
kloter,42321,,
lh,42319,,
commercial,42313,,
ff,42312,,
printing,42310,,
kupu-kupu,42308,,
sutera,42306,,
oneplus,42300,,
kendaraannya,42295,,
seruan,42295,,
sajatanya,42291,,
indragiri,42284,,
lunas,42283,,
musiknya,42282,,
purn,42281,,
ski,42268,,
mendanai,42249,,
ke-74,42245,,
hangus,42240,,
moga,42232,,
pole,42228,,
bersih-bersih,42217,,
menyengat,42216,,
booming,42213,,
shooting,42210,,
committee,42209,,
pemanis,42209,,
hz,42201,,
akrabnya,42200,,
male,42200,,
menyeberang,42192,,
derita,42189,,
kfc,42177,,
gambar-gambar,42172,,
resistance,42160,,
kafir,42153,,
batch,42152,,
rx,42152,,
axis,42144,,
menjerat,42137,,
morgan,42130,,
menerjemahkan,42126,,
rev,42122,,
drg,42116,,
menggaet,42114,,
doraemon,42102,,
melantik,42096,,
kambuh,42079,,
keluhkan,42076,,
helmi,42068,,
reno,42065,,
merchandise,42064,,
sambas,42063,,
takluk,42062,,
desi,42057,,
lr,42053,,
inchi,42048,,
ihsan,42045,,
moyang,42040,,
syahputra,42035,,
masukin,42032,,
pam,42029,,
rehab,42024,,
sehabis,42024,,
ketelitian,42021,,
menganggu,42016,,
lamp,42014,,
terkunci,42010,,
nainggolan,42000,,
bid,41998,,
persawahan,41997,,
kwh,41995,,
berlomba,41990,,
dies,41990,,
kumolo,41983,,
talang,41981,,
diverifikasi,41980,,
leverage,41980,,
miniatur,41959,,
inside,41957,,
konsultasikan,41955,,
beef,41942,,
sum,41941,,
perseru,41921,,
reserve,41920,,
don’t,41919,,
segelintir,41912,,
sugianto,41906,,
embrio,41905,,
mengurusi,41893,,
ctrl,41890,,
rodriguez,41883,,
works,41880,,
4x,41879,,
blancos,41877,,
setup,41873,,
berwawasan,41861,,
foodcrafts,41860,,
nunukan,41859,,
permisi,41856,,
wonosari,41853,,
korosi,41829,,
syamsul,41826,,
bean,41825,,
junaidi,41820,,
r1,41818,,
kegembiraan,41815,,
menyaring,41797,,
ikhsan,41793,,
cimb,41785,,
procedure,41775,,
worth,41772,,
bedroom,41770,,
terkuak,41770,,
ky,41769,,
mengembang,41767,,
postid,41766,,
menghantam,41762,,
nanda,41758,,
kangkung,41755,,
pikirannya,41754,,
penjabat,41751,,
sonic,41751,,
atrium,41750,,
pelari,41748,,
generik,41737,,
berlama-lama,41735,,
mengabarkan,41732,,
pembelaan,41729,,
mea,41721,,
crimehistoryyoung,41715,,
culturehappiness,41715,,
economyhealth,41715,,
leadershipfiction,41715,,
literaturepolitics,41715,,
self-helpmystery,41715,,
wellnesssociety,41715,,
jae,41707,,
semangka,41706,,
lol,41686,,
shinta,41684,,
sariawan,41674,,
akhiri,41671,,
spion,41670,,
rank,41668,,
sahabatnya,41668,,
vw,41668,,
membenci,41666,,
pl,41654,,
median,41653,,
kesetiaan,41652,,
cx,41649,,
hitler,41649,,
pembongkaran,41648,,
kapasitasnya,41642,,
yanto,41636,,
dave,41615,,
pernyataannya,41605,,
delhi,41598,,
diusir,41591,,
editorsscribd,41582,,
rangking,41575,,
ichsan,41570,,
ke-1,41564,,
bungkam,41558,,
osteoporosis,41555,,
foodfantasyfiction,41550,,
apung,41547,,
kejanggalan,41547,,
tuberkulosis,41541,,
setsticky,41536,,
sihir,41530,,
adultbrowse,41524,,
ditemukannya,41523,,
audiobookswhat's,41510,,
bookswhat's,41510,,
editorstop,41510,,
hobbiesfantasyfiction,41510,,
lens,41508,,
lecet,41498,,
sebar,41498,,
maksimalkan,41496,,
sesat,41495,,
pempek,41493,,
berpacaran,41491,,
ilmunya,41483,,
rally,41477,,
trader,41475,,
sani,41472,,
kehancuran,41469,,
berimbang,41465,,
yaris,41464,,
mem,41460,,
uea,41460,,
sodium,41459,,
comicsmarvel,41458,,
dihormati,41449,,
adultcategoriesarts,41439,,
adultpublishersarcanaarchie,41439,,
audiobookshand-picked,41439,,
bluesmovies,41439,,
bookshand-picked,41439,,
comicsboom,41439,,
comicshand-picked,41439,,
comicsspace,41439,,
comicswhat's,41439,,
horrorsuperheroesyoung,41439,,
morecategoriesarts,41439,,
musicalspop,41439,,
musichand-picked,41439,,
musicwhat's,41439,,
mysteryfictionhumormanganonfictionromancescifi,41439,,
percussionguitar,41439,,
productionstop,41439,,
publishingkingstone,41439,,
rockreligious,41439,,
studiosdynamiteidw,41439,,
ballon,41438,,
wayne,41438,,
sukhoi,41434,,
ode,41427,,
wahidin,41425,,
vintage,41418,,
frettedpianostringsvocalwoodwindsgenreclassicalcountryfolkjazz,41415,,
hendro,41409,,
bersembunyi,41400,,
lending,41398,,
merogoh,41387,,
std,41386,,
jkt,41380,,
percintaan,41367,,
x3,41362,,
lentur,41354,,
diikat,41346,,
adultcategoriesadaptationschildren’scrime,41343,,
kajari,41341,,
hadits,41336,,
hana,41336,,
brexit,41325,,
panther,41323,,
ita,41319,,
vidio,41319,,
mumpung,41315,,
construction,41300,,
bhinneka,41297,,
favorite,41284,,
roger,41283,,
4th,41275,,
ajah,41275,,
dirusak,41269,,
vladimir,41264,,
kenegaraan,41259,,
sulfat,41256,,
aduh,41255,,
european,41255,,
walet,41254,,
dependen,41253,,
berkhasiat,41250,,
syukuran,41249,,
jenner,41248,,
prilly,41246,,
pearl,41242,,
sampoerna,41240,,
rp8,41237,,
bx,41235,,
soppeng,41234,,
diadaptasi,41232,,
perbanyak,41232,,
guard,41230,,
aisyah,41211,,
border,41207,,
het,41203,,
diusahakan,41201,,
kaka,41200,,
rapih,41199,,
langgar,41192,,
p2,41192,,
dimasukan,41191,,
tensi,41188,,
bugis,41187,,
sapta,41176,,
kantongi,41173,,
teman2,41173,,
binus,41162,,
bertaraf,41155,,
trombosit,41155,,
menggapai,41152,,
kecurigaan,41151,,
azwar,41140,,
lemot,41135,,
mustofa,41131,,
pementasan,41129,,
buyer,41128,,
raskin,41128,,
damkar,41122,,
mapolsek,41115,,
satisfaction,41112,,
something,41104,,
academic,41099,,
tepuk,41094,,
miliarder,41087,,
winter,41071,,
unsplash,41066,,
hoki,41065,,
penemu,41055,,
rasyid,41054,,
tmcblog,41045,,
since,41043,,
lugas,41042,,
muslimin,41042,,
menentu,41040,,
partainya,41040,,
banderol,41030,,
sayangi,41022,,
perasaannya,41018,,
stakeholders,41012,,
gantinya,41006,,
ketan,41006,,
swalayan,41006,,
frankfurt,41003,,
unicorn,41001,,
writer,41001,,
pembalut,40997,,
dipukul,40989,,
sinabung,40989,,
bungsu,40988,,
selling,40979,,
sj,40976,,
tenor,40975,,
puspa,40974,,
gapura,40973,,
vettel,40969,,
perbulan,40968,,
damri,40966,,
konstanta,40963,,
improve,40951,,
kam,40950,,
mengusut,40934,,
kelalaian,40933,,
siluman,40925,,
wheel,40922,,
muhadjir,40920,,
banana,40916,,
engineer,40912,,
labuhanbatu,40911,,
emirates,40909,,
hemoglobin,40897,,
pengawet,40892,,
effects,40887,,
peugeot,40886,,
mentan,40885,,
survival,40881,,
beraktifitas,40874,,
kanvas,40870,,
efendi,40862,,
ainun,40857,,
porto,40855,,
bebatuan,40853,,
dialaminya,40852,,
bermasyarakat,40845,,
abses,40844,,
prasyarat,40844,,
ever,40843,,
perancang,40833,,
grande,40830,,
gajinya,40825,,
mn,40818,,
lagipula,40815,,
cikampek,40812,,
sia,40808,,
tribunjatim,40808,,
tindih,40807,,
hanyut,40796,,
bersalin,40792,,
pasarnya,40792,,
pedal,40785,,
persikabo,40765,,
bergegas,40764,,
dibalut,40763,,
melengkung,40751,,
qurban,40738,,
starting,40731,,
santosa,40729,,
horror,40721,,
prosentase,40718,,
agustinus,40717,,
viewsembeddownloadread,40715,,
penyair,40709,,
pengawalan,40704,,
prayitno,40700,,
puzzle,40698,,
pecel,40691,,
kemendag,40687,,
dijatuhkan,40678,,
dipanaskan,40669,,
ketetapan,40646,,
mengimpor,40640,,
kolega,40630,,
klas,40625,,
pemateri,40625,,
jum,40622,,
penagihan,40617,,
argumentasi,40616,,
jenius,40599,,
unimed,40593,,
kbr,40585,,
perhatiannya,40579,,
perbendaharaan,40576,,
wajo,40572,,
menikmatinya,40565,,
oto,40557,,
publishing,40556,,
sugiarto,40548,,
menyeret,40547,,
acaranya,40545,,
nico,40545,,
alvin,40543,,
ke-12,40541,,
mount,40540,,
bernabeu,40538,,
bener-bener,40532,,
velvet,40532,,
roro,40531,,
seadanya,40526,,
benzema,40521,,
defense,40521,,
gov,40519,,
terbenam,40519,,
masehi,40513,,
beriklan,40512,,
rebound,40510,,
jamban,40505,,
bank-bank,40504,,
tang,40501,,
nihil,40496,,
pratiwi,40474,,
aiptu,40473,,
astuti,40463,,
vista,40463,,
fungsi-fungsi,40457,,
gtu,40457,,
perijinan,40453,,
optimum,40448,,
rayon,40446,,
latest,40437,,
joker,40436,,
promotor,40428,,
kua,40424,,
sedimen,40423,,
perkalian,40422,,
mendingan,40414,,
menyertai,40409,,
dirangkum,40399,,
yulianto,40396,,
allianz,40390,,
wing,40389,,
komedian,40384,,
dihiasi,40379,,
kesempurnaan,40373,,
djp,40369,,
makasar,40369,,
raka,40366,,
population,40360,,
ilang,40358,,
bahar,40354,,
ditunggu-tunggu,40354,,
dika,40353,,
koh,40353,,
russia,40352,,
penyelamat,40348,,
h2,40346,,
perah,40346,,
pencetakan,40330,,
pertumbuhannya,40328,,
gary,40327,,
therapy,40318,,
xv,40318,,
pertanyakan,40316,,
egois,40315,,
disewa,40313,,
kr,40312,,
starbucks,40306,,
orasi,40299,,
haknya,40298,,
segel,40297,,
palangkaraya,40294,,
tungkai,40293,,
choi,40285,,
kardashian,40284,,
perakitan,40282,,
ronde,40282,,
majemuk,40281,,
bioteknologi,40280,,
menjualnya,40265,,
kepesertaan,40263,,
partnership,40258,,
technique,40248,,
posterior,40241,,
taliban,40238,,
dns,40234,,
menularkan,40230,,
proper,40224,,
singkil,40219,,
pengeringan,40216,,
third,40215,,
spiral,40203,,
amatir,40196,,
cdma,40192,,
arisan,40180,,
echo,40174,,
markle,40168,,
antigen,40166,,
independensi,40165,,
tunjuk,40164,,
dikendarai,40161,,
proyektor,40135,,
pecandu,40133,,
memerhatikan,40124,,
penipu,40124,,
dilelang,40122,,
branded,40119,,
nb,40119,,
respirasi,40116,,
determine,40110,,
hobby,40103,,
lava,40103,,
rusuh,40099,,
pid,40098,,
legislasi,40094,,
dus,40076,,
hee,40073,,
perifer,40066,,
spray,40064,,
konsesi,40062,,
siri,40060,,
ketupat,40052,,
renstra,40051,,
bwf,40048,,
bahannya,40042,,
disperindag,40041,,
humaniora,40041,,
shah,40031,,
emak-emak,40030,,
hino,40029,,
rohil,40029,,
career,40025,,
penggerebekan,40024,,
phuket,40023,,
monthly,40010,,
gadai,40009,,
kpp,40007,,
fishing,39991,,
penat,39991,,
chile,39985,,
mengevakuasi,39981,,
basel,39979,,
bahrain,39966,,
berjam-jam,39961,,
outfit,39958,,
jamal,39956,,
semenanjung,39954,,
kerakyatan,39953,,
learn,39952,,
searah,39951,,
donatur,39947,,
tanding,39940,,
esp,39938,,
terik,39936,,
menguap,39928,,
prioritaskan,39928,,
kkb,39926,,
cl,39920,,
kejadiannya,39908,,
radiator,39908,,
kasubag,39897,,
berkarir,39888,,
gelar-gelar,39884,,
melelahkan,39883,,
abi,39882,,
icw,39877,,
perindo,39877,,
archives,39870,,
seminyak,39867,,
bilas,39860,,
mendulang,39857,,
assalamualaikum,39849,,
restart,39849,,
mencerdaskan,39846,,
menghindar,39834,,
amandemen,39831,,
sudan,39831,,
situs-situs,39825,,
je,39821,,
fak,39820,,
blu,39819,,
tiram,39813,,
lyon,39810,,
arkeologi,39798,,
xiv,39793,,
diskusikan,39792,,
saham-saham,39786,,
pindahkan,39784,,
5th,39782,,
plak,39782,,
indihome,39780,,
alfian,39777,,
quad,39770,,
rimba,39769,,
dicopot,39756,,
menghirup,39755,,
minangkabau,39750,,
cooper,39749,,
gain,39743,,
buncit,39742,,
inisiasi,39739,,
mentransfer,39737,,
anambas,39731,,
pound,39727,,
nobar,39726,,
sunrise,39712,,
pencoblosan,39711,,
keren2,39704,,
pemutakhiran,39703,,
brain,39698,,
kartanegara,39688,,
kpop,39683,,
nazi,39682,,
resi,39679,,
batanghari,39677,,
simetris,39670,,
luasan,39668,,
sosmed,39666,,
points,39665,,
aksesibilitas,39663,,
roadshow,39663,,
sterilisasi,39657,,
kylie,39656,,
sense,39656,,
eliminasi,39651,,
gaal,39650,,
wisudawan,39648,,
literature,39644,,
racikan,39643,,
walhi,39641,,
natasha,39639,,
idrus,39634,,
riyadi,39633,,
ancelotti,39631,,
benar2,39631,,
oketekno,39623,,
memperburuk,39620,,
kelembapan,39619,,
kemiripan,39619,,
penerapannya,39619,,
kelompoknya,39612,,
sulap,39610,,
wulandari,39608,,
bolasport,39607,,
kupas,39606,,
influenza,39599,,
dispora,39598,,
gg,39598,,
eat,39592,,
ftv,39590,,
ln,39589,,
kemaluan,39586,,
piranti,39565,,
stagnan,39565,,
habisnya,39552,,
hotelnya,39552,,
bot,39551,,
rafael,39548,,
jumpai,39539,,
suaramerdeka,39539,,
translate,39534,,
comic,39532,,
ejakulasi,39526,,
nr,39523,,
denga,39520,,
hidupmu,39517,,
sebesar-besarnya,39515,,
cvt,39500,,
ramadhani,39495,,
eps,39492,,
geopark,39490,,
perlukan,39480,,
hunting,39477,,
psak,39477,,
bantalan,39473,,
dipajang,39465,,
randy,39464,,
selebgram,39462,,
sila,39459,,
percepat,39437,,
senator,39434,,
siar,39432,,
created,39429,,
branch,39426,,
brokoli,39426,,
indian,39425,,
joshua,39425,,
pesannya,39424,,
mapping,39420,,
madani,39419,,
ubuntu,39415,,
angkanya,39411,,
sell,39408,,
yos,39404,,
prabayar,39396,,
hdmi,39388,,
dicerna,39382,,
kppu,39381,,
jubir,39368,,
otg,39360,,
translateshow,39352,,
resume,39349,,
normalnya,39340,,
dioksida,39338,,
francisco,39330,,
slavina,39325,,
bauran,39315,,
a3,39312,,
konveksi,39305,,
corp,39300,,
secangkir,39295,,
organic,39294,,
problems,39289,,
disimak,39288,,
tutor,39283,,
normatif,39276,,
cengkeh,39273,,
ira,39271,,
v1,39271,,
serem,39267,,
purposive,39262,,
cowo,39254,,
ditingkat,39252,,
mart,39250,,
bertengkar,39246,,
transitions,39236,,
calo,39232,,
teori-teori,39231,,
bright,39223,,
urai,39221,,
tikar,39208,,
percayalah,39205,,
marilah,39203,,
segmentasi,39198,,
lajur,39197,,
wahyuni,39195,,
berpikiran,39194,,
aldi,39190,,
tribunmanado,39178,,
dipindah,39177,,
sindir,39177,,
bumper,39173,,
sec,39170,,
intimidasi,39156,,
hormonal,39141,,
segelas,39139,,
sesegera,39139,,
boltim,39136,,
drawing,39131,,
dial,39128,,
dihancurkan,39127,,
mathematics,39123,,
5s,39122,,
penjumlahan,39112,,
supranatural,39110,,
teranyar,39107,,
setnov,39105,,
dessert,39103,,
dipuji,39091,,
cbr250rr,39085,,
higher,39081,,
tebet,39077,,
phablet,39074,,
pekarangan,39072,,
oreo,39069,,
sial,39061,,
kasim,39059,,
menghendaki,39056,,
follower,39042,,
menyesatkan,39042,,
sekurang-kurangnya,39034,,
atp,39029,,
90-an,39027,,
inkuiri,39024,,
relay,39017,,
variety,39016,,
nasionalis,38999,,
selangkah,38997,,
kultural,38990,,
rekomendasikan,38981,,
wae,38975,,
binsar,38965,,
kerentanan,38951,,
bokong,38948,,
located,38947,,
tinggalnya,38940,,
merangkak,38938,,
penganut,38929,,
aturannya,38925,,
offer,38915,,
emma,38906,,
membalikkan,38904,,
urea,38902,,
mipa,38901,,
rolling,38900,,
kaisar,38898,,
yield,38890,,
katedral,38884,,
matik,38880,,
motorsport,38879,,
dago,38866,,
mister,38860,,
pelukis,38858,,
putro,38844,,
hasibuan,38841,,
medika,38838,,
hundred,38835,,
nangka,38835,,
i'm,38832,,
slank,38824,,
sendiri-sendiri,38823,,
sertakan,38820,,
salib,38806,,
cia,38805,,
ket,38802,,
cookies,38797,,
homogen,38794,,
kapitalis,38792,,
silikon,38792,,
tone,38787,,
pelan-pelan,38786,,
landas,38783,,
chairman,38777,,
sdr,38776,,
dikhususkan,38775,,
jump,38775,,
ditutupi,38768,,
penambah,38762,,
eos,38761,,
tarikan,38756,,
dit,38735,,
kecanggihan,38732,,
following,38730,,
pencabulan,38724,,
ziarah,38721,,
sama2,38715,,
rain,38708,,
bla,38701,,
nuh,38695,,
cape,38693,,
entrepreneurship,38690,,
curang,38684,,
digolongkan,38681,,
tumpah,38681,,
awareness,38677,,
pamtas,38677,,
thoughts,38671,,
olga,38669,,
obatnya,38668,,
mgr,38662,,
connect,38649,,
frasa,38645,,
terjawab,38643,,
sekecil,38637,,
situlah,38630,,
telor,38629,,
konsep-konsep,38625,,
speaking,38625,,
pansel,38620,,
marsekal,38608,,
batas-batas,38607,,
ef,38607,,
pesepak,38597,,
keributan,38592,,
asmat,38583,,
penandatangan,38580,,
sabet,38579,,
toner,38579,,
kemas,38578,,
perth,38576,,
wood,38575,,
oem,38572,,
frozen,38566,,
alumunium,38559,,
lps,38558,,
direction,38554,,
waras,38549,,
anastasia,38548,,
cermati,38546,,
jefri,38545,,
heavy,38543,,
b2,38538,,
lamborghini,38533,,
alif,38525,,
variatif,38517,,
garis-garis,38516,,
lumrah,38512,,
pet,38512,,
menerimanya,38505,,
merinci,38501,,
tiruan,38496,,
penyegaran,38493,,
tiba2,38493,,
paska,38491,,
kardiovaskular,38478,,
jerry,38477,,
nyobain,38477,,
tel,38469,,
elastis,38468,,
bandwidth,38467,,
jitunews,38467,,
merepresentasikan,38467,,
sentimeter,38467,,
berdiam,38453,,
kondang,38452,,
martinez,38449,,
dilokasi,38447,,
mengguncang,38446,,
gmim,38445,,
abbrev,38434,,
perajin,38434,,
mengalirkan,38430,,
penegasan,38428,,
nt,38422,,
ru,38417,,
nifas,38409,,
kepadamu,38406,,
antikorupsi,38390,,
dayung,38390,,
resensi,38389,,
selebrasi,38384,,
norman,38371,,
anderson,38367,,
mikroskop,38366,,
penghujan,38363,,
lipstick,38359,,
lokalisasi,38354,,
marten,38348,,
properties,38347,,
kelam,38343,,
anarkis,38338,,
skm,38338,,
spesifikasinya,38332,,
shelf,38329,,
pinterest,38324,,
menipis,38320,,
ran,38317,,
rth,38314,,
studios,38314,,
wetan,38314,,
dipasangkan,38313,,
kaldu,38310,,
philip,38300,,
telusuri,38294,,
jogging,38286,,
skizofrenia,38285,,
dongkrak,38280,,
petra,38280,,
kemensos,38273,,
della,38265,,
suharto,38262,,
screening,38256,,
tekun,38255,,
terry,38255,,
vita,38254,,
kpps,38252,,
perkemahan,38252,,
ambeien,38249,,
gugup,38247,,
petik,38242,,
puding,38242,,
membuatku,38240,,
republic,38233,,
iu,38229,,
tergoda,38226,,
googleplus,38225,,
pembentuk,38223,,
kekeliruan,38222,,
menjumpai,38220,,
1990-an,38207,,
berkiprah,38205,,
terbitan,38198,,
ketidakadilan,38196,,
potensinya,38191,,
ppa,38187,,
serasi,38184,,
tanjakan,38184,,
winger,38182,,
obstruksi,38176,,
tipu,38176,,
alfred,38175,,
cinema,38171,,
crane,38169,,
parahnya,38167,,
commonreset,38159,,
dibukanya,38159,,
ejaan,38158,,
melangsungkan,38155,,
laka,38136,,
cengkareng,38128,,
berpendidikan,38123,,
persimpangan,38123,,
wika,38121,,
irwandi,38120,,
menggemaskan,38118,,
liu,38117,,
jera,38115,,
memadati,38113,,
gpp,38109,,
tae,38095,,
doank,38094,,
gerbong,38093,,
dirubah,38089,,
rk,38084,,
blom,38083,,
aremania,38081,,
macbook,38069,,
kemenristekdikti,38068,,
hercules,38067,,
tekankan,38066,,
awang,38064,,
rabies,38063,,
ups,38061,,
pengorganisasian,38059,,
merinding,38053,,
mansur,38051,,
moch,38050,,
asp,38044,,
psu,38044,,
pemangkasan,38039,,
maumere,38038,,
persenjataan,38021,,
terapung,38009,,
kelar,38008,,
tergenang,38006,,
julian,38003,,
martapura,37999,,
berkarier,37993,,
pembeda,37982,,
rapor,37982,,
ngaji,37978,,
kompresor,37977,,
tatkala,37975,,
sedia,37974,,
pencanangan,37970,,
tl,37970,,
etiologi,37969,,
kharisma,37969,,
turn,37966,,
donat,37962,,
rakernas,37958,,
agya,37956,,
tabir,37953,,
bnnp,37950,,
pengaruhi,37946,,
nyanyian,37945,,
anto,37943,,
cagub,37942,,
sekuat,37942,,
rkpd,37939,,
rasisme,37937,,
ketuk,37933,,
rani,37933,,
kristiani,37928,,
dirgantara,37925,,
zuckerberg,37921,,
menggigit,37920,,
sophia,37920,,
pengeboran,37919,,
syariat,37913,,
prosiding,37911,,
train,37909,,
fatmawati,37908,,
solving,37907,,
memilikinya,37902,,
due,37896,,
pengingat,37892,,
ciputat,37891,,
fh,37889,,
depkes,37879,,
larva,37877,,
companies,37871,,
diguyur,37869,,
rinciannya,37867,,
sentani,37866,,
residu,37863,,
ambassador,37857,,
trendy,37854,,
panutan,37835,,
andalkan,37834,,
tersinggung,37832,,
vp,37828,,
duration,37826,,
membahagiakan,37820,,
sawahlunto,37813,,
batangan,37811,,
aturan-aturan,37804,,
rambu,37804,,
kpm,37803,,
informatif,37790,,
outbound,37787,,
boutique,37779,,
dimeriahkan,37768,,
libra,37767,,
pandu,37760,,
mellitus,37758,,
menstimulasi,37755,,
indomie,37754,,
penampang,37748,,
smile,37747,,
dalami,37745,,
tiru,37742,,
fps,37738,,
rusun,37737,,
disamakan,37725,,
hartarto,37712,,
simpatisan,37710,,
perambah,37708,,
berry,37705,,
suster,37705,,
weeks,37705,,
pali,37703,,
membentang,37699,,
ketidaknyamanan,37691,,
hrd,37688,,
cooling,37684,,
cooperative,37681,,
mudah2an,37675,,
mahakam,37666,,
akhirat,37660,,
konsepsi,37658,,
boyband,37656,,
cfd,37656,,
produktifitas,37648,,
frustasi,37640,,
polling,37638,,
klubnya,37637,,
morfologi,37634,,
kincir,37633,,
robek,37629,,
santika,37627,,
dikenalkan,37616,,
hamba,37613,,
newton,37613,,
kisruh,37612,,
rusaknya,37610,,
mengalaminya,37593,,
bukaan,37592,,
transfusi,37579,,
parents,37577,,
kapal-kapal,37571,,
pesimis,37570,,
hans,37568,,
icu,37564,,
degree,37561,,
sekar,37560,,
least,37557,,
endah,37556,,
sablon,37552,,
direbus,37551,,
repair,37550,,
etalase,37542,,
disentuh,37533,,
memadamkan,37532,,
pertengkaran,37518,,
bergairah,37513,,
watak,37507,,
disantap,37502,,
ungkapkan,37498,,
prasasti,37487,,
terlindungi,37486,,
ironisnya,37483,,
krama,37476,,
diganggu,37469,,
jay,37464,,
jb,37464,,
piatu,37461,,
ditelusuri,37458,,
konsumennya,37457,,
2d,37456,,
mempublikasikan,37452,,
acara-acara,37449,,
perubahan-perubahan,37443,,
dermatitis,37439,,
dh,37424,,
sutra,37419,,
hallo,37414,,
panaskan,37410,,
jangan-jangan,37409,,
ronny,37394,,
attitude,37389,,
unand,37384,,
konvoi,37381,,
